dwd_id,visitor_id,time_id,page_id,page_type,source_page_id,target_page_id,stay_duration,device_id,is_order,order_buyer_id,dt
5284,VISITOR_5EA0652A,17,6,商品详情页,,3,143,5,0,,2025-01-17
5285,VISITOR_319D3D05,17,10,店铺其他页,,4,201,4,1,BUYER_F78580,2025-01-17
5286,VISITOR_FD037CA5,17,1,店铺页,12,10,154,1,0,,2025-01-17
5287,VISITOR_26767033,17,8,商品详情页,,12,163,2,0,,2025-01-17
5288,VISITOR_73DAEF45,17,13,功能页,12,5,194,2,0,,2025-01-17
5289,VISITOR_400FA8C2,17,3,店铺页,9,,73,2,0,,2025-01-17
5290,VISITOR_BD698E4E,17,11,外部页,,1,276,4,0,,2025-01-17
5291,VISITOR_A5D9EDBC,17,1,店铺页,,5,60,1,0,,2025-01-17
5292,VISITOR_316D4545,17,6,商品详情页,4,14,124,5,0,,2025-01-17
5293,VISITOR_7A6F51B7,17,12,外部页,,2,266,1,0,,2025-01-17
5294,VISITOR_D198EBD2,17,7,商品详情页,,10,80,1,0,,2025-01-17
5295,VISITOR_BDA77741,17,13,功能页,14,7,210,5,0,,2025-01-17
5296,VISITOR_886B3A45,17,1,店铺页,13,8,270,4,0,,2025-01-17
5297,VISITOR_10EC1800,17,1,店铺页,,12,129,3,0,,2025-01-17
5298,VISITOR_8E21D6FB,17,3,店铺页,2,2,70,1,0,,2025-01-17
5299,VISITOR_04F2D940,17,12,外部页,5,,150,2,0,,2025-01-17
5300,VISITOR_0DDC5AC1,17,4,店铺页,,5,271,3,0,,2025-01-17
5301,VISITOR_7E5836D0,17,10,店铺其他页,,13,10,3,0,,2025-01-17
5302,VISITOR_EA3550F7,17,3,店铺页,6,13,197,1,0,,2025-01-17
5303,VISITOR_97CD28C6,17,10,店铺其他页,,10,154,2,0,,2025-01-17
5304,VISITOR_1979C15B,17,12,外部页,6,7,83,1,0,,2025-01-17
5305,VISITOR_B83F3223,17,13,功能页,1,13,83,2,0,,2025-01-17
5306,VISITOR_C55DEB10,17,6,商品详情页,13,2,258,1,0,,2025-01-17
5307,VISITOR_B4A0707E,17,14,功能页,1,13,160,3,0,,2025-01-17
5308,VISITOR_CB8A8AC9,17,1,店铺页,2,4,140,2,0,,2025-01-17
5309,VISITOR_89B464F9,17,13,功能页,,13,20,1,0,,2025-01-17
5310,VISITOR_02A16EF8,17,13,功能页,,2,107,2,0,,2025-01-17
5311,VISITOR_EE622CE9,17,14,功能页,9,6,271,3,0,,2025-01-17
5312,VISITOR_7CB8517A,17,7,商品详情页,11,10,177,3,0,,2025-01-17
5313,VISITOR_5AE4705C,17,2,店铺页,10,11,101,2,0,,2025-01-17
5314,VISITOR_2D97063F,17,12,外部页,,,199,1,0,,2025-01-17
5315,VISITOR_87DAB901,17,4,店铺页,9,12,210,2,0,,2025-01-17
5316,VISITOR_18EB0A50,17,12,外部页,,8,114,5,0,,2025-01-17
5317,VISITOR_10439B3B,17,4,店铺页,6,5,95,5,0,,2025-01-17
5318,VISITOR_036009BC,17,11,外部页,14,12,88,5,0,,2025-01-17
5319,VISITOR_4119DADB,17,4,店铺页,3,1,140,5,0,,2025-01-17
5320,VISITOR_4C964B63,17,5,店铺页,,7,286,1,1,BUYER_996210,2025-01-17
5321,VISITOR_FF612EE0,17,5,店铺页,3,12,88,5,0,,2025-01-17
5322,VISITOR_3510A363,17,10,店铺其他页,12,11,10,1,0,,2025-01-17
5323,VISITOR_1AF00F92,17,1,店铺页,9,14,82,3,0,,2025-01-17
5324,VISITOR_3EF30D2A,17,14,功能页,,14,102,3,0,,2025-01-17
5325,VISITOR_97553BF4,17,5,店铺页,5,4,209,2,0,,2025-01-17
5326,VISITOR_66037C5C,17,8,商品详情页,11,11,206,5,0,,2025-01-17
5327,VISITOR_25336553,17,11,外部页,,9,216,5,0,,2025-01-17
5328,VISITOR_A022F973,17,11,外部页,11,12,55,3,0,,2025-01-17
5329,VISITOR_68C6E116,17,5,店铺页,,13,178,5,0,,2025-01-17
5330,VISITOR_473DD6CD,17,2,店铺页,,13,142,1,0,,2025-01-17
5331,VISITOR_D3F12284,17,1,店铺页,10,12,26,4,0,,2025-01-17
5332,VISITOR_CC95DDD0,17,11,外部页,5,,203,3,0,,2025-01-17
5333,VISITOR_CD614197,17,5,店铺页,13,5,12,2,0,,2025-01-17
5334,VISITOR_90657C87,17,13,功能页,4,1,230,5,1,BUYER_0A0D55,2025-01-17
5335,VISITOR_08C32333,17,3,店铺页,5,13,184,4,0,,2025-01-17
5336,VISITOR_BDF7EA5B,17,11,外部页,,8,216,2,0,,2025-01-17
5337,VISITOR_70C7C571,17,2,店铺页,10,13,182,5,0,,2025-01-17
5338,VISITOR_34F176B6,17,8,商品详情页,8,2,39,3,0,,2025-01-17
5339,VISITOR_4B75BC69,17,9,店铺其他页,5,11,60,3,0,,2025-01-17
5340,VISITOR_A0816DC6,17,2,店铺页,,4,192,1,0,,2025-01-17
5341,VISITOR_EA319DDD,17,6,商品详情页,,11,236,4,0,,2025-01-17
5342,VISITOR_B8F2D038,17,12,外部页,8,1,57,5,0,,2025-01-17
5343,VISITOR_03692AA3,17,3,店铺页,13,,16,2,0,,2025-01-17
5344,VISITOR_235D0F22,17,11,外部页,,6,29,1,0,,2025-01-17
5345,VISITOR_1E7488B1,17,11,外部页,8,9,149,2,0,,2025-01-17
5346,VISITOR_CD45C60D,17,7,商品详情页,5,11,17,3,0,,2025-01-17
5347,VISITOR_157995AD,17,12,外部页,9,12,127,1,0,,2025-01-17
5348,VISITOR_0D4D4F5B,17,1,店铺页,2,5,261,4,0,,2025-01-17
5349,VISITOR_8E3F676B,17,13,功能页,14,14,292,4,0,,2025-01-17
5350,VISITOR_63B4C5B5,17,1,店铺页,6,3,183,5,0,,2025-01-17
5351,VISITOR_7696503F,17,8,商品详情页,11,,29,3,0,,2025-01-17
5352,VISITOR_C59EED06,17,5,店铺页,,5,49,4,0,,2025-01-17
5353,VISITOR_0F937526,17,14,功能页,9,1,157,1,0,,2025-01-17
5354,VISITOR_893546AB,17,12,外部页,4,,202,3,0,,2025-01-17
5355,VISITOR_1F6541A1,17,11,外部页,,,230,5,0,,2025-01-17
5356,VISITOR_44E0AC95,17,5,店铺页,6,,267,5,0,,2025-01-17
5357,VISITOR_CF53AA6D,17,2,店铺页,,14,180,4,0,,2025-01-17
5358,VISITOR_DEA4AC61,17,2,店铺页,8,1,29,3,0,,2025-01-17
5359,VISITOR_ACA4872B,17,5,店铺页,7,5,100,2,0,,2025-01-17
5360,VISITOR_9819B2AD,17,9,店铺其他页,5,1,22,2,0,,2025-01-17
5361,VISITOR_D198EAFF,17,7,商品详情页,14,12,167,3,0,,2025-01-17
5362,VISITOR_246DC565,17,13,功能页,11,7,89,3,0,,2025-01-17
5363,VISITOR_04D85F2E,17,8,商品详情页,6,4,34,3,0,,2025-01-17
5364,VISITOR_A55809B3,17,7,商品详情页,1,1,201,1,0,,2025-01-17
5365,VISITOR_773B3A1E,17,9,店铺其他页,11,11,62,3,0,,2025-01-17
5366,VISITOR_1FBF8F7F,17,12,外部页,7,,84,2,0,,2025-01-17
5367,VISITOR_A2EE4C6F,17,13,功能页,11,1,228,1,0,,2025-01-17
5368,VISITOR_B9FF1885,17,10,店铺其他页,14,12,26,1,0,,2025-01-17
5369,VISITOR_B78EBEB9,17,6,商品详情页,7,11,255,1,0,,2025-01-17
5370,VISITOR_BDB85666,17,2,店铺页,12,,116,1,0,,2025-01-17
5371,VISITOR_93D4FE15,17,1,店铺页,9,,11,4,0,,2025-01-17
5372,VISITOR_E105A096,17,9,店铺其他页,,2,82,5,0,,2025-01-17
5373,VISITOR_5CA59E17,17,9,店铺其他页,6,8,237,2,0,,2025-01-17
5374,VISITOR_F72F8FF7,17,5,店铺页,14,9,270,1,1,BUYER_021C49,2025-01-17
5375,VISITOR_3FCB02AB,17,2,店铺页,,3,156,5,0,,2025-01-17
5376,VISITOR_BFF12AAC,17,11,外部页,5,5,27,1,0,,2025-01-17
5377,VISITOR_42E48BB6,17,13,功能页,10,,125,5,0,,2025-01-17
5378,VISITOR_F37A3B63,17,14,功能页,2,,27,4,0,,2025-01-17
5379,VISITOR_95C2CB68,17,2,店铺页,,5,222,3,0,,2025-01-17
5380,VISITOR_476C2E79,17,2,店铺页,5,8,115,4,0,,2025-01-17
5381,VISITOR_11A7E6ED,17,2,店铺页,14,7,82,2,0,,2025-01-17
5382,VISITOR_1697D735,17,11,外部页,5,2,40,3,0,,2025-01-17
5383,VISITOR_2AA76B5E,17,1,店铺页,3,13,117,3,0,,2025-01-17
5384,VISITOR_76E53CE2,17,14,功能页,,5,283,4,0,,2025-01-17
5385,VISITOR_4B9032CA,17,14,功能页,14,3,115,3,0,,2025-01-17
5386,VISITOR_DED6CDE9,17,5,店铺页,6,11,14,5,0,,2025-01-17
5387,VISITOR_3B15060F,17,6,商品详情页,,,162,2,0,,2025-01-17
5388,VISITOR_79105116,17,4,店铺页,,6,145,2,0,,2025-01-17
5389,VISITOR_EE035847,17,8,商品详情页,9,10,18,2,0,,2025-01-17
5390,VISITOR_4F7EC5FD,17,8,商品详情页,2,8,19,5,0,,2025-01-17
5391,VISITOR_189F73D7,17,6,商品详情页,3,2,54,2,0,,2025-01-17
5392,VISITOR_4F0C6CD1,17,2,店铺页,4,10,299,2,0,,2025-01-17
5393,VISITOR_6EB7A0DC,17,7,商品详情页,3,,128,2,0,,2025-01-17
5394,VISITOR_7B5BE42A,17,1,店铺页,2,,156,5,0,,2025-01-17
5395,VISITOR_BDBB1321,17,2,店铺页,11,9,295,5,0,,2025-01-17
5396,VISITOR_F3221FEA,17,6,商品详情页,14,10,183,2,1,BUYER_D3D9E4,2025-01-17
5397,VISITOR_DD58BD03,17,14,功能页,1,12,45,1,0,,2025-01-17
5398,VISITOR_7CFDEE08,17,11,外部页,7,10,221,1,0,,2025-01-17
5399,VISITOR_B1401081,17,10,店铺其他页,,9,262,5,0,,2025-01-17
5400,VISITOR_6C0C089E,17,10,店铺其他页,,,78,4,0,,2025-01-17
5401,VISITOR_D0F443D1,17,8,商品详情页,13,,286,3,0,,2025-01-17
5402,VISITOR_C7D22626,17,5,店铺页,,,86,5,0,,2025-01-17
5403,VISITOR_0297CE5B,17,5,店铺页,,,43,4,0,,2025-01-17
5404,VISITOR_92604904,17,2,店铺页,,7,122,2,0,,2025-01-17
5405,VISITOR_9EA2926C,17,5,店铺页,10,,148,2,0,,2025-01-17
5406,VISITOR_4FB76312,17,14,功能页,6,11,280,3,0,,2025-01-17
5407,VISITOR_C63AEC4D,17,4,店铺页,,8,68,3,0,,2025-01-17
5408,VISITOR_9D7D39FC,17,6,商品详情页,12,7,59,1,0,,2025-01-17
5409,VISITOR_AA987066,17,4,店铺页,6,9,215,2,0,,2025-01-17
5410,VISITOR_95D53DD1,17,11,外部页,5,,151,3,0,,2025-01-17
5411,VISITOR_6AC9DF2E,17,5,店铺页,,4,271,3,0,,2025-01-17
5412,VISITOR_BAFB477C,17,8,商品详情页,,,116,2,0,,2025-01-17
5413,VISITOR_BFC51140,17,5,店铺页,5,12,91,4,0,,2025-01-17
5414,VISITOR_3D15F3A8,17,2,店铺页,11,13,15,1,0,,2025-01-17
5415,VISITOR_2F639D96,17,12,外部页,9,11,170,2,0,,2025-01-17
5416,VISITOR_56DACA84,17,2,店铺页,,11,37,2,0,,2025-01-17
5417,VISITOR_E43443B9,17,13,功能页,4,4,278,1,0,,2025-01-17
5418,VISITOR_F90B8ADB,17,3,店铺页,4,11,77,3,0,,2025-01-17
5419,VISITOR_D269DDE1,17,3,店铺页,5,4,149,2,0,,2025-01-17
5420,VISITOR_E5A14D7D,17,10,店铺其他页,14,,131,5,0,,2025-01-17
5421,VISITOR_E0D763C1,17,6,商品详情页,11,7,104,2,0,,2025-01-17
5422,VISITOR_E170CAC0,17,1,店铺页,,4,284,1,0,,2025-01-17
5423,VISITOR_FE2AC0C5,17,5,店铺页,7,,237,1,0,,2025-01-17
5424,VISITOR_F95390BD,17,3,店铺页,1,,143,5,0,,2025-01-17
5425,VISITOR_0B50D9DA,17,3,店铺页,9,14,278,1,0,,2025-01-17
5426,VISITOR_2A9D1CE4,17,1,店铺页,11,9,126,5,0,,2025-01-17
5427,VISITOR_CD434F68,17,4,店铺页,11,5,153,3,0,,2025-01-17
5428,VISITOR_6DCC6745,17,4,店铺页,,5,56,3,0,,2025-01-17
5429,VISITOR_F5E87E4F,17,12,外部页,14,4,271,4,0,,2025-01-17
5430,VISITOR_792CEF14,17,14,功能页,11,7,36,3,0,,2025-01-17
5431,VISITOR_1849DF4E,17,9,店铺其他页,,11,299,2,0,,2025-01-17
5432,VISITOR_DAA20FE4,17,14,功能页,10,2,148,3,0,,2025-01-17
5433,VISITOR_C387BE0E,17,13,功能页,,1,14,3,0,,2025-01-17
5434,VISITOR_4FFC2F6D,17,8,商品详情页,6,4,207,3,0,,2025-01-17
5435,VISITOR_673384EB,17,11,外部页,9,,80,4,0,,2025-01-17
5436,VISITOR_CBD484AE,17,5,店铺页,12,13,22,5,1,BUYER_39F826,2025-01-17
5437,VISITOR_2F82B914,17,2,店铺页,3,6,155,2,0,,2025-01-17
5438,VISITOR_E57FB3EC,17,4,店铺页,5,3,106,3,0,,2025-01-17
5439,VISITOR_CEE5A2CE,17,3,店铺页,6,6,146,3,0,,2025-01-17
5440,VISITOR_6EF68A9A,17,2,店铺页,10,9,165,5,0,,2025-01-17
5441,VISITOR_C28F685F,17,3,店铺页,,11,215,3,0,,2025-01-17
5442,VISITOR_08902163,17,3,店铺页,4,,145,2,0,,2025-01-17
5443,VISITOR_962B3078,17,14,功能页,12,4,35,3,0,,2025-01-17
5444,VISITOR_16361AB8,17,10,店铺其他页,12,10,132,5,0,,2025-01-17
5445,VISITOR_1900E2D2,17,13,功能页,1,14,124,5,0,,2025-01-17
5446,VISITOR_17951791,17,8,商品详情页,6,7,77,4,0,,2025-01-17
5447,VISITOR_A8E4949D,17,10,店铺其他页,14,,135,3,0,,2025-01-17
5448,VISITOR_584F646F,17,1,店铺页,11,11,99,3,0,,2025-01-17
5449,VISITOR_1B504BA5,17,12,外部页,8,7,274,3,0,,2025-01-17
5450,VISITOR_C6377CD3,17,3,店铺页,14,14,87,1,0,,2025-01-17
5451,VISITOR_5E4E4F7E,17,1,店铺页,,,173,2,0,,2025-01-17
5452,VISITOR_915D5334,17,13,功能页,,7,258,1,0,,2025-01-17
5453,VISITOR_531915F1,17,9,店铺其他页,9,12,172,1,0,,2025-01-17
5454,VISITOR_5CB008ED,17,13,功能页,,14,158,1,0,,2025-01-17
5455,VISITOR_0AC07582,17,3,店铺页,14,5,215,2,0,,2025-01-17
5456,VISITOR_CA35F5FB,17,1,店铺页,5,1,25,3,0,,2025-01-17
5457,VISITOR_21708F9A,17,3,店铺页,12,7,138,3,0,,2025-01-17
5458,VISITOR_1C70D792,17,8,商品详情页,10,,165,3,0,,2025-01-17
5459,VISITOR_DF3BA5FE,17,2,店铺页,1,7,20,1,0,,2025-01-17
5460,VISITOR_D2D09332,17,4,店铺页,,,19,2,0,,2025-01-17
5461,VISITOR_5DF12471,17,6,商品详情页,7,,110,3,0,,2025-01-17
5462,VISITOR_63B331C2,17,9,店铺其他页,5,3,228,1,0,,2025-01-17
5463,VISITOR_828CC03A,17,8,商品详情页,4,7,115,2,0,,2025-01-17
5464,VISITOR_FC3C2C06,17,2,店铺页,4,,34,3,0,,2025-01-17
5465,VISITOR_AFB3309A,17,2,店铺页,9,13,48,1,0,,2025-01-17
5466,VISITOR_21DD9554,17,13,功能页,8,4,46,2,0,,2025-01-17
5467,VISITOR_ABB263ED,17,14,功能页,10,10,149,2,0,,2025-01-17
5468,VISITOR_2607BDDF,17,6,商品详情页,1,,12,2,0,,2025-01-17
5469,VISITOR_AD9692E8,17,6,商品详情页,6,,162,1,0,,2025-01-17
5470,VISITOR_5B0ACA79,17,11,外部页,8,9,158,5,0,,2025-01-17
5471,VISITOR_109B5340,17,4,店铺页,5,10,277,4,0,,2025-01-17
5472,VISITOR_6371F7F8,17,6,商品详情页,7,3,24,5,0,,2025-01-17
5473,VISITOR_EB3D1F8C,17,9,店铺其他页,1,,240,4,0,,2025-01-17
5474,VISITOR_844F4E1E,17,5,店铺页,14,4,65,5,0,,2025-01-17
5475,VISITOR_99739CC2,17,11,外部页,1,,205,5,0,,2025-01-17
5476,VISITOR_DF0A6A05,17,13,功能页,,12,61,2,0,,2025-01-17
5477,VISITOR_F3F4B133,17,8,商品详情页,9,2,84,3,0,,2025-01-17
5478,VISITOR_412D446A,17,2,店铺页,6,11,268,2,0,,2025-01-17
5479,VISITOR_9CB70433,17,12,外部页,12,7,166,5,0,,2025-01-17
5480,VISITOR_A3E559CE,17,11,外部页,,6,277,3,0,,2025-01-17
5481,VISITOR_E1598DA7,17,10,店铺其他页,3,12,204,4,0,,2025-01-17
5482,VISITOR_2E891D3B,17,5,店铺页,12,11,276,2,0,,2025-01-17
5483,VISITOR_D6C98DB3,17,4,店铺页,14,10,278,2,0,,2025-01-17
5484,VISITOR_32123EF1,17,9,店铺其他页,10,,80,5,0,,2025-01-17
5485,VISITOR_8506BDD6,17,8,商品详情页,4,10,246,5,0,,2025-01-17
5486,VISITOR_8B4F45CF,17,3,店铺页,7,1,244,3,0,,2025-01-17
5487,VISITOR_AE70A396,17,2,店铺页,,3,107,3,0,,2025-01-17
5488,VISITOR_CE586533,17,3,店铺页,6,1,294,1,0,,2025-01-17
5489,VISITOR_D47A4BF2,17,10,店铺其他页,,,16,2,0,,2025-01-17
5490,VISITOR_FFD1A552,17,3,店铺页,10,1,258,2,0,,2025-01-17
5491,VISITOR_1EF9D933,17,8,商品详情页,3,1,69,5,0,,2025-01-17
5492,VISITOR_9B049B96,17,12,外部页,11,14,206,3,0,,2025-01-17
5493,VISITOR_4FA0C258,17,12,外部页,12,,135,3,0,,2025-01-17
5494,VISITOR_841C2FC1,17,6,商品详情页,9,3,52,3,0,,2025-01-17
5495,VISITOR_89A5C8DC,17,9,店铺其他页,,14,214,3,0,,2025-01-17
5496,VISITOR_67FF8CAC,17,6,商品详情页,,,216,3,1,BUYER_FD7B2C,2025-01-17
5497,VISITOR_4F62A8EC,17,4,店铺页,11,3,270,5,0,,2025-01-17
5498,VISITOR_D168B79D,17,14,功能页,2,13,39,2,0,,2025-01-17
5499,VISITOR_81A66AC6,17,5,店铺页,,7,238,2,0,,2025-01-17
5500,VISITOR_477CAC77,17,9,店铺其他页,6,5,136,2,0,,2025-01-17
5501,VISITOR_8AE0B7F7,17,3,店铺页,10,8,253,3,0,,2025-01-17
5502,VISITOR_59759395,17,3,店铺页,,8,27,3,0,,2025-01-17
5503,VISITOR_74CFECCF,17,11,外部页,,7,130,4,0,,2025-01-17
5504,VISITOR_5384E830,17,14,功能页,7,10,226,2,0,,2025-01-17
5505,VISITOR_17ADE57F,17,14,功能页,5,,21,5,0,,2025-01-17
5506,VISITOR_9B2CB3D1,17,5,店铺页,,4,89,5,0,,2025-01-17
5507,VISITOR_5E604C56,17,12,外部页,,14,150,4,0,,2025-01-17
5508,VISITOR_EADA570C,17,4,店铺页,,,49,3,1,BUYER_0E5D7D,2025-01-17
5509,VISITOR_D0CC588C,17,11,外部页,3,,236,4,0,,2025-01-17
5510,VISITOR_F64AE274,17,14,功能页,,12,17,1,0,,2025-01-17
5511,VISITOR_02DEA813,17,11,外部页,8,5,188,5,0,,2025-01-17
5512,VISITOR_72F0183D,17,6,商品详情页,7,13,193,1,0,,2025-01-17
5513,VISITOR_59512E06,17,13,功能页,2,12,134,3,1,BUYER_446A3E,2025-01-17
5514,VISITOR_2D356EB7,17,5,店铺页,11,11,13,3,0,,2025-01-17
5515,VISITOR_9A1AAC5F,17,8,商品详情页,,11,281,1,0,,2025-01-17
5516,VISITOR_A17C1C4F,17,12,外部页,,,214,1,0,,2025-01-17
5517,VISITOR_C8F97763,17,12,外部页,10,14,230,1,0,,2025-01-17
5518,VISITOR_9988F5CB,17,5,店铺页,,2,255,5,0,,2025-01-17
5519,VISITOR_79BD5F19,17,7,商品详情页,,7,66,3,0,,2025-01-17
5520,VISITOR_90FBCA64,17,9,店铺其他页,7,10,29,4,0,,2025-01-17
5521,VISITOR_6A05F1A5,17,1,店铺页,,8,100,3,0,,2025-01-17
5522,VISITOR_254E6D5F,17,5,店铺页,7,,184,4,0,,2025-01-17
5523,VISITOR_CF517ABA,17,6,商品详情页,1,9,209,1,0,,2025-01-17
5524,VISITOR_31E29195,17,10,店铺其他页,9,11,152,2,1,BUYER_B72C93,2025-01-17
5525,VISITOR_A9EBB7B4,17,9,店铺其他页,10,12,79,2,0,,2025-01-17
5526,VISITOR_8294E7C4,17,8,商品详情页,7,,114,3,0,,2025-01-17
5527,VISITOR_E485D96E,17,14,功能页,1,6,185,5,0,,2025-01-17
5528,VISITOR_8A32D8B3,17,4,店铺页,,2,115,2,0,,2025-01-17
5529,VISITOR_66E8B1BD,17,1,店铺页,1,5,76,1,0,,2025-01-17
5530,VISITOR_CE55A4BA,17,10,店铺其他页,13,3,114,2,0,,2025-01-17
5531,VISITOR_494F8D61,17,2,店铺页,6,6,61,3,0,,2025-01-17
5532,VISITOR_21007ED9,17,10,店铺其他页,6,8,104,2,0,,2025-01-17
5533,VISITOR_41091D2B,17,8,商品详情页,,,93,3,0,,2025-01-17
5534,VISITOR_8BE55E16,17,14,功能页,13,8,296,3,0,,2025-01-17
5535,VISITOR_A78306EB,17,12,外部页,,5,75,2,0,,2025-01-17
5536,VISITOR_5DCD3554,17,8,商品详情页,1,12,151,1,1,BUYER_4B9EAC,2025-01-17
5537,VISITOR_6053BD73,17,7,商品详情页,13,,174,2,0,,2025-01-17
5538,VISITOR_5CBAE590,17,2,店铺页,12,13,292,5,0,,2025-01-17
5539,VISITOR_E6545ECE,17,2,店铺页,,2,261,3,0,,2025-01-17
5540,VISITOR_71AE6121,17,6,商品详情页,,10,80,3,0,,2025-01-17
5541,VISITOR_61A9FF47,17,12,外部页,,7,270,4,0,,2025-01-17
5542,VISITOR_02E4893B,17,9,店铺其他页,,,282,3,1,BUYER_266795,2025-01-17
5543,VISITOR_1C03B4D3,17,2,店铺页,11,14,117,3,0,,2025-01-17
5544,VISITOR_B76967B2,17,1,店铺页,1,7,298,3,0,,2025-01-17
5545,VISITOR_694B77DF,17,11,外部页,7,2,293,1,0,,2025-01-17
5546,VISITOR_F516066B,17,11,外部页,7,,124,3,0,,2025-01-17
5547,VISITOR_33A28B47,17,7,商品详情页,,6,270,3,0,,2025-01-17
5548,VISITOR_A8B2309A,17,8,商品详情页,10,,43,1,0,,2025-01-17
5549,VISITOR_422019E1,17,1,店铺页,13,1,121,1,0,,2025-01-17
5550,VISITOR_BE6B1FCD,17,1,店铺页,12,10,193,1,0,,2025-01-17
5551,VISITOR_6F4A0DBD,17,1,店铺页,,11,257,2,0,,2025-01-17
5552,VISITOR_6F6E5AC4,17,10,店铺其他页,1,,153,4,1,BUYER_620EB7,2025-01-17
5553,VISITOR_BEB8C986,17,6,商品详情页,10,14,149,2,0,,2025-01-17
5554,VISITOR_812F7C0F,17,9,店铺其他页,8,,271,3,0,,2025-01-17
5555,VISITOR_D2EBA0D2,17,4,店铺页,2,1,255,4,0,,2025-01-17
5556,VISITOR_F1229B83,17,12,外部页,1,7,160,3,0,,2025-01-17
5557,VISITOR_B300A7C0,17,13,功能页,,6,129,3,0,,2025-01-17
5558,VISITOR_C9108C16,17,6,商品详情页,,10,263,5,0,,2025-01-17
5559,VISITOR_2A2E855E,17,12,外部页,,2,151,5,0,,2025-01-17
5560,VISITOR_222D7242,17,11,外部页,,6,244,4,0,,2025-01-17
5561,VISITOR_B43B93CF,17,3,店铺页,1,3,132,2,0,,2025-01-17
5562,VISITOR_6F87C548,17,11,外部页,10,,188,1,0,,2025-01-17
5563,VISITOR_C7906A50,17,1,店铺页,1,8,130,4,0,,2025-01-17
5564,VISITOR_11D34DB8,17,11,外部页,13,7,240,2,0,,2025-01-17
5565,VISITOR_F73514E5,17,6,商品详情页,,4,256,2,0,,2025-01-17
5566,VISITOR_01BEA5DC,17,2,店铺页,13,9,135,4,0,,2025-01-17
5567,VISITOR_1D6AA609,17,7,商品详情页,11,6,256,2,0,,2025-01-17
5568,VISITOR_784C7E0C,18,9,店铺其他页,14,7,134,2,0,,2025-01-18
5569,VISITOR_F4AA1B42,18,14,功能页,11,7,149,5,0,,2025-01-18
5570,VISITOR_6AC62CE7,18,3,店铺页,7,12,217,3,0,,2025-01-18
5571,VISITOR_C0D0E93F,18,13,功能页,3,2,88,3,0,,2025-01-18
5572,VISITOR_209621D9,18,2,店铺页,,8,179,2,0,,2025-01-18
5573,VISITOR_76018C79,18,8,商品详情页,,9,72,5,0,,2025-01-18
5574,VISITOR_84D863E6,18,4,店铺页,14,13,103,1,0,,2025-01-18
5575,VISITOR_6AF58C1F,18,14,功能页,11,10,142,5,0,,2025-01-18
5576,VISITOR_862CF5D3,18,5,店铺页,14,10,121,5,0,,2025-01-18
5577,VISITOR_42944E74,18,9,店铺其他页,7,1,173,4,0,,2025-01-18
5578,VISITOR_57EF13D6,18,5,店铺页,,,293,3,0,,2025-01-18
5579,VISITOR_C24A2AD2,18,3,店铺页,,,66,3,0,,2025-01-18
5580,VISITOR_E704B1F4,18,9,店铺其他页,,11,180,1,0,,2025-01-18
5581,VISITOR_BDFF3D28,18,9,店铺其他页,13,7,122,1,0,,2025-01-18
5582,VISITOR_91B996E5,18,14,功能页,13,7,222,4,1,BUYER_0E66DB,2025-01-18
5583,VISITOR_09F1B690,18,9,店铺其他页,,6,160,3,0,,2025-01-18
5584,VISITOR_2247F31F,18,1,店铺页,1,4,186,1,0,,2025-01-18
5585,VISITOR_E7F4E97E,18,2,店铺页,,,130,4,0,,2025-01-18
5586,VISITOR_415C5BB5,18,3,店铺页,,12,141,5,0,,2025-01-18
5587,VISITOR_BF64090E,18,8,商品详情页,7,12,279,1,0,,2025-01-18
5588,VISITOR_D95E62C9,18,13,功能页,,6,40,3,0,,2025-01-18
5589,VISITOR_57635CC8,18,13,功能页,,9,186,1,0,,2025-01-18
5590,VISITOR_27771B49,18,14,功能页,,5,265,5,0,,2025-01-18
5591,VISITOR_F0F29AA9,18,6,商品详情页,12,4,33,4,0,,2025-01-18
5592,VISITOR_22ED3240,18,12,外部页,6,,136,1,0,,2025-01-18
5593,VISITOR_71B39E25,18,5,店铺页,,13,284,5,0,,2025-01-18
5594,VISITOR_5005AC58,18,3,店铺页,10,,141,3,1,BUYER_9A1702,2025-01-18
5595,VISITOR_3227F06A,18,13,功能页,1,14,12,4,0,,2025-01-18
5596,VISITOR_DCA3DF76,18,13,功能页,12,13,274,5,0,,2025-01-18
5597,VISITOR_253ED8E6,18,12,外部页,8,4,280,4,0,,2025-01-18
5598,VISITOR_A56D4800,18,14,功能页,8,,153,2,0,,2025-01-18
5599,VISITOR_9CAABD52,18,12,外部页,3,,207,2,0,,2025-01-18
5600,VISITOR_4EEC7A39,18,4,店铺页,1,12,44,5,0,,2025-01-18
5601,VISITOR_B33141EC,18,2,店铺页,10,13,192,2,0,,2025-01-18
5602,VISITOR_DE82EBD1,18,8,商品详情页,3,5,160,2,0,,2025-01-18
5603,VISITOR_C636F353,18,4,店铺页,8,5,77,5,0,,2025-01-18
5604,VISITOR_365CB91F,18,4,店铺页,,4,113,2,0,,2025-01-18
5605,VISITOR_D5DA4972,18,2,店铺页,,,265,2,0,,2025-01-18
5606,VISITOR_CC7DE928,18,7,商品详情页,9,8,169,1,0,,2025-01-18
5607,VISITOR_0E9C05AD,18,4,店铺页,1,1,56,2,0,,2025-01-18
5608,VISITOR_5B5AA5D6,18,7,商品详情页,,10,50,5,0,,2025-01-18
